Gender,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Class_Business,Class_Eco,Class_Eco Plus
0,1,47,1,429,5,2,2,2,5,5,5,5,3,4,2,3,4,5,0,0.0,1,False,True,False
0,1,47,1,190,2,4,4,4,2,2,2,4,4,3,2,2,5,2,414,410.0,1,False,False,True
0,1,26,1,3484,2,2,2,2,5,5,5,5,3,5,4,4,4,5,0,0.0,1,True,False,False
0,1,57,1,3482,5,5,2,5,3,4,4,4,4,4,5,4,4,5,21,12.0,1,True,False,False
0,0,40,1,448,3,3,3,5,4,3,5,4,3,2,4,4,4,4,14,7.0,0,True,False,False
1,1,49,0,86,2,2,2,3,5,3,4,2,2,2,2,3,2,4,0,0.0,0,False,True,False
1,1,68,1,352,3,5,5,5,3,3,3,3,3,3,3,4,3,2,0,0.0,0,True,False,False
1,1,39,0,689,2,4,3,5,3,3,3,3,5,5,5,3,4,3,3,0.0,0,False,True,False
1,1,29,1,222,0,1,1,3,1,1,1,1,3,5,3,1,5,1,0,0.0,1,False,True,False
0,1,53,1,233,3,3,3,3,3,3,3,3,2,1,3,2,3,3,40,44.0,0,False,True,False
0,1,27,0,366,2,4,2,4,1,2,1,1,1,2,1,4,3,1,0,0.0,0,False,True,False
1,1,31,0,1558,4,5,4,5,3,4,3,3,4,4,5,3,5,3,0,14.0,1,False,True,False
1,1,34,0,583,4,4,4,3,4,4,4,4,4,3,5,5,5,4,6,13.0,0,False,True,False
1,0,38,1,223,4,4,4,3,2,4,2,2,3,5,4,3,5,2,0,0.0,0,True,False,False
1,1,52,1,927,5,5,5,5,2,5,5,4,4,4,4,5,4,5,5,0.0,1,True,False,False
1,1,40,0,584,2,4,2,4,4,2,2,4,2,3,4,4,4,4,5,0.0,0,False,True,False
0,1,56,1,2418,1,1,1,1,2,5,4,4,4,4,4,3,4,5,14,5.0,1,True,False,False
0,1,38,1,1728,1,1,1,1,3,3,5,5,5,5,5,4,5,4,2,0.0,1,True,False,False
1,1,14,0,869,3,1,3,2,2,3,2,2,1,3,2,4,3,2,79,78.0,0,False,True,False
0,1,62,0,1635,3,5,3,1,5,3,5,5,5,5,3,4,4,5,3,0.0,0,False,True,False
0,1,52,0,780,2,4,2,5,3,2,3,3,1,1,3,5,5,3,15,22.0,0,False,True,False
1,1,39,1,1952,4,4,4,4,2,5,4,4,4,4,4,5,4,4,0,0.0,1,True,False,False
1,1,41,1,3556,1,1,1,1,5,5,5,5,5,5,5,4,5,3,19,17.0,1,True,False,False
1,1,49,0,563,2,1,2,3,4,3,4,1,1,2,1,4,1,2,6,0.0,0,False,False,True
0,1,58,0,833,2,5,2,4,2,2,2,2,5,4,4,3,4,2,119,0.0,0,False,True,False
1,1,58,0,510,4,1,4,2,5,3,2,2,2,4,2,4,2,1,12,14.0,0,False,True,False
1,1,36,1,519,1,5,5,5,1,1,1,1,2,4,1,3,2,1,104,97.0,0,False,True,False
0,0,25,1,241,3,2,3,3,2,3,2,2,2,2,3,1,4,2,0,0.0,0,False,True,False
1,0,26,1,926,4,0,3,3,2,3,2,2,4,3,4,5,5,2,8,3.0,0,True,False,False
1,1,33,0,773,4,5,4,4,2,4,2,2,3,4,4,5,4,2,0,0.0,0,False,True,False
1,1,19,1,2756,2,5,5,5,2,2,2,2,3,3,4,3,4,2,12,19.0,0,True,False,False
1,1,44,1,1608,2,2,2,2,5,5,5,4,4,4,4,4,4,4,2,0.0,1,True,False,False
1,1,62,0,409,3,4,3,5,3,3,3,5,2,5,5,3,3,3,178,172.0,0,False,False,True
0,1,52,0,175,2,4,2,5,3,2,3,3,3,4,5,3,4,3,4,0.0,0,False,True,False
0,1,40,1,2422,4,2,2,2,5,2,4,4,4,3,4,1,4,2,11,3.0,0,True,False,False
1,1,40,1,2724,1,1,1,1,3,5,5,4,4,4,4,4,4,5,17,10.0,1,True,False,False
1,1,33,1,2747,1,4,1,1,4,4,5,2,2,2,2,4,2,5,0,0.0,1,True,False,False
1,0,48,1,237,1,3,1,3,2,1,2,2,2,1,4,2,3,2,24,20.0,0,False,True,False
0,1,65,0,544,2,2,2,3,2,2,2,2,3,4,3,2,4,2,10,0.0,0,False,True,False
1,1,25,1,277,5,3,2,2,5,5,5,5,4,1,4,1,5,5,0,0.0,1,False,False,True
1,1,15,0,2253,3,4,3,5,3,3,3,3,5,2,5,5,4,3,72,57.0,0,False,True,False
1,1,41,1,3257,5,5,2,5,5,4,4,3,3,3,3,5,3,4,15,22.0,1,True,False,False
0,1,55,1,189,0,5,0,1,5,5,5,4,4,4,4,4,4,5,14,12.0,1,True,False,False
0,0,27,1,912,2,2,2,1,1,2,1,1,4,4,4,4,4,1,0,4.0,0,True,False,False
0,1,44,1,345,2,2,4,2,1,2,1,1,1,1,3,1,2,1,56,48.0,0,False,True,False
1,1,17,0,708,1,5,1,4,5,1,3,5,3,2,5,5,4,5,0,0.0,0,False,True,False
0,1,32,1,3713,0,3,0,4,5,4,4,5,4,1,4,3,3,5,0,0.0,1,True,False,False
1,1,61,1,3093,3,1,1,1,4,4,4,3,3,3,3,4,3,4,0,0.0,0,True,False,False
1,1,55,0,429,2,5,2,1,2,4,4,4,4,2,2,4,4,4,0,6.0,0,False,True,False
0,1,44,1,2738,4,4,3,4,5,5,4,4,4,4,4,3,4,5,0,0.0,1,True,False,False
0,1,35,1,2330,5,5,5,5,2,3,5,5,5,5,5,4,5,3,0,0.0,1,True,False,False
0,1,42,1,1426,4,4,4,4,4,5,5,4,4,4,4,5,4,4,0,0.0,1,True,False,False
0,1,66,1,3705,4,2,4,2,4,2,3,4,4,4,4,4,4,2,12,8.0,0,True,False,False
0,1,38,1,1124,2,2,5,2,2,5,4,4,4,4,4,3,4,3,10,14.0,1,True,False,False
1,1,50,1,541,5,3,5,5,2,5,4,5,5,5,5,4,5,4,1,0.0,1,False,True,False
1,1,70,0,67,5,4,5,1,3,5,4,1,1,5,1,4,1,5,0,0.0,1,False,True,False
1,1,47,1,516,5,4,5,5,2,4,4,5,5,5,5,5,5,3,17,9.0,1,True,False,False
0,1,8,0,821,2,1,2,4,1,2,1,1,2,5,4,4,4,1,18,13.0,0,False,True,False
1,1,48,1,224,3,2,2,2,3,3,2,3,3,3,3,4,3,1,87,84.0,0,False,True,False
0,1,20,1,1850,4,3,4,4,4,4,4,4,3,3,4,3,5,4,4,11.0,1,True,False,False
1,1,38,1,3806,5,5,5,5,3,4,4,4,4,4,4,4,4,3,8,0.0,1,True,False,False
0,1,42,0,2282,1,3,1,4,5,1,5,5,4,5,4,3,3,5,0,0.0,0,False,True,False
1,1,39,1,967,4,2,2,2,4,4,4,4,4,3,2,2,2,4,0,0.0,1,False,False,True
0,1,53,0,404,2,3,2,3,2,2,3,2,1,2,3,4,4,2,88,95.0,0,False,True,False
1,0,22,1,223,5,0,5,1,1,5,1,1,4,3,4,4,4,1,0,2.0,1,False,True,False
1,1,19,0,483,2,1,4,3,2,4,2,2,2,1,3,3,3,2,0,0.0,0,False,False,True
0,1,24,1,1892,2,1,1,1,2,4,2,2,1,3,4,2,1,2,141,135.0,0,False,True,False
0,0,50,1,1217,2,2,2,3,3,2,4,3,4,3,3,4,3,3,107,96.0,0,False,True,False
1,1,35,1,298,3,5,4,4,3,3,3,3,4,5,4,2,3,3,25,23.0,0,False,False,True
1,1,37,1,799,2,2,2,2,5,5,4,4,4,4,4,5,4,4,16,0.0,1,True,False,False
1,1,39,1,317,5,5,5,5,2,5,5,3,3,4,3,4,3,5,0,0.0,1,True,False,False
1,1,41,1,221,2,2,2,2,2,5,5,4,4,4,4,3,4,5,0,2.0,1,True,False,False
0,1,57,1,602,4,2,2,2,5,4,5,5,4,5,2,3,2,5,0,0.0,0,False,True,False
0,1,38,1,89,5,5,3,5,3,5,4,5,5,5,4,2,5,3,0,0.0,1,True,False,False
1,1,31,1,2737,5,5,5,5,5,5,5,5,4,5,4,3,4,5,0,0.0,1,True,False,False
0,1,41,0,372,4,0,4,1,4,4,4,4,3,4,4,5,5,4,0,0.0,0,False,True,False
1,0,44,1,223,2,2,2,1,3,2,3,3,5,4,4,5,5,3,0,13.0,0,True,False,False
0,1,27,1,936,4,4,4,4,5,5,5,5,1,4,4,3,2,5,16,6.0,1,True,False,False
0,1,58,1,1998,2,4,4,4,5,3,3,2,2,2,2,1,2,4,3,0.0,0,True,False,False
0,1,54,1,1749,5,5,5,5,2,4,4,3,3,3,3,3,3,4,11,3.0,1,True,False,False
0,1,33,1,1735,2,1,4,4,2,2,2,2,2,2,3,3,3,2,12,0.0,0,False,True,False
0,1,15,0,726,3,2,3,3,1,3,1,1,2,2,4,3,4,1,0,0.0,0,True,False,False
1,1,18,0,175,3,3,3,4,1,3,1,1,4,2,4,1,3,1,29,24.0,0,False,True,False
0,1,11,1,3230,2,2,2,2,2,3,2,2,4,5,4,4,5,2,0,0.0,1,True,False,False
0,1,58,0,787,3,4,3,2,4,3,3,4,3,5,5,5,4,4,0,0.0,0,False,False,True
1,1,47,1,3232,0,4,0,3,4,4,4,1,1,5,5,3,1,4,0,0.0,1,True,False,False
1,1,61,0,950,1,4,1,4,3,4,4,5,5,1,5,5,5,3,0,0.0,0,False,True,False
1,1,40,0,911,2,4,2,1,5,2,5,5,4,2,5,4,4,5,0,0.0,0,False,True,False
0,0,34,1,331,3,3,3,3,2,3,2,2,4,5,4,3,4,2,20,25.0,0,True,False,False
1,0,24,1,1178,4,4,4,1,4,1,2,5,3,5,5,2,5,2,0,0.0,1,False,True,False
0,0,25,1,140,3,5,4,2,2,4,2,2,4,5,5,4,4,2,0,0.0,0,True,False,False
0,1,50,1,436,3,3,3,3,4,4,5,4,4,4,4,3,4,3,68,72.0,1,True,False,False
0,1,23,1,462,3,5,3,5,3,3,2,3,4,3,2,2,2,3,0,0.0,0,False,True,False
1,1,52,0,740,3,5,3,5,4,4,5,5,5,3,5,3,5,5,11,40.0,0,False,True,False
0,1,61,1,2683,4,3,4,4,2,2,3,4,4,4,3,2,4,3,0,3.0,1,True,False,False
1,1,57,1,1937,5,5,5,5,5,5,5,5,5,4,5,4,5,4,0,0.0,1,True,False,False
1,0,20,1,806,3,3,3,4,5,3,5,5,4,5,4,2,3,5,0,0.0,0,False,True,False
1,1,59,1,1379,3,3,4,4,4,3,4,3,3,3,3,1,3,2,0,0.0,0,True,False,False
0,1,45,0,438,3,2,3,2,2,3,2,2,3,3,2,1,3,2,0,0.0,0,False,True,False
1,1,37,1,414,4,4,4,4,5,5,4,5,5,4,5,3,5,5,0,0.0,1,True,False,False
1,1,39,1,500,2,2,2,2,5,5,4,4,4,4,4,3,4,4,0,0.0,1,True,False,False
0,1,29,1,1517,4,5,5,5,4,4,4,4,3,3,3,1,4,4,0,2.0,0,True,False,False
1,1,51,1,674,3,2,2,2,1,3,3,3,3,3,3,4,3,3,14,17.0,0,False,True,False
1,0,66,1,563,3,1,4,2,2,4,2,2,3,3,3,2,2,2,18,0.0,0,False,True,False
1,1,33,0,328,3,3,3,3,5,3,5,5,1,1,4,2,2,5,13,10.0,0,False,True,False
1,1,51,1,569,4,4,4,4,3,5,1,4,4,4,4,1,4,3,0,0.0,1,False,True,False
1,0,24,1,1080,5,0,5,1,1,5,5,1,5,3,4,5,5,1,2,8.0,1,True,False,False
0,1,43,0,632,2,5,2,2,3,2,5,3,4,3,5,4,4,3,0,0.0,0,False,True,False
1,1,52,1,239,5,5,5,5,2,5,5,4,4,4,4,3,4,5,0,0.0,1,True,False,False
1,1,40,1,3051,1,1,1,1,1,4,2,4,4,4,4,2,4,1,31,61.0,1,True,False,False
1,1,53,1,2049,5,5,5,5,5,5,5,5,2,5,4,5,5,5,137,113.0,1,True,False,False
0,1,40,1,2011,5,5,3,5,3,4,5,3,3,4,3,5,3,4,0,4.0,1,True,False,False
0,0,26,1,250,2,0,2,4,2,4,4,2,3,2,2,4,3,4,173,177.0,0,False,True,False
1,1,16,1,2454,2,2,2,2,2,2,2,2,2,5,3,3,3,2,4,7.0,0,True,False,False
1,1,65,0,365,2,5,2,2,5,5,4,5,5,2,5,4,5,3,1,1.0,0,False,True,False
0,1,40,0,337,0,4,0,3,5,0,5,5,4,4,5,3,5,5,0,0.0,1,False,True,False
0,0,45,1,992,2,2,2,3,3,2,3,3,2,5,3,1,2,3,1,19.0,0,False,True,False
1,1,36,1,1521,3,4,2,4,3,3,3,3,3,3,3,4,3,4,2,22.0,0,True,False,False
0,1,42,1,1562,2,4,4,4,2,3,4,2,2,2,2,3,2,2,19,6.0,0,True,False,False
1,1,19,0,1747,4,1,4,4,2,4,2,2,3,1,3,4,4,2,0,0.0,1,False,True,False
0,1,36,0,605,2,2,1,3,4,3,3,3,3,1,3,1,3,1,1,13.0,0,True,False,False
1,1,61,1,1521,2,1,1,1,1,2,3,2,2,2,2,3,2,2,0,31.0,0,True,False,False
1,1,25,1,297,1,5,1,5,1,1,1,1,1,2,2,3,2,1,0,0.0,0,True,False,False
0,1,31,1,3119,3,3,3,3,5,5,5,5,3,5,3,5,5,5,3,0.0,1,True,False,False
1,1,60,1,209,0,3,0,2,4,2,5,3,3,3,3,5,3,5,25,18.0,1,True,False,False
1,1,59,0,1046,5,5,5,3,5,4,4,5,5,5,5,4,5,3,10,4.0,1,False,True,False
1,1,28,0,1452,2,5,2,2,4,2,4,4,2,5,4,1,5,4,97,93.0,0,False,True,False
0,1,54,1,3280,1,1,1,1,1,4,5,5,5,5,5,2,5,1,0,3.0,1,True,False,False
1,1,68,1,1723,1,1,1,1,3,2,4,1,1,1,1,3,1,3,1,0.0,0,True,False,False
0,1,54,1,1829,2,3,4,3,2,2,2,2,2,5,2,1,3,2,0,0.0,0,False,True,False
0,1,19,1,3800,5,5,5,5,3,3,3,3,3,4,4,4,5,3,0,0.0,1,True,False,False
1,1,51,1,849,2,3,3,3,1,4,3,2,2,2,2,3,2,1,0,0.0,0,True,False,False
1,1,55,0,223,1,4,1,2,5,1,3,1,1,1,1,5,1,1,0,0.0,0,False,True,False
1,1,53,1,1121,2,2,3,2,5,5,4,5,5,5,5,5,5,4,0,42.0,1,True,False,False
0,1,18,0,862,3,4,3,3,5,3,5,5,4,1,3,3,3,5,43,36.0,0,False,True,False
0,1,70,0,471,5,3,5,4,4,5,4,4,4,1,3,1,4,4,0,0.0,1,False,False,True
1,1,38,1,444,5,5,5,5,5,5,5,5,3,4,4,4,3,5,0,0.0,1,False,True,False
0,1,50,0,425,1,1,2,3,3,2,3,3,4,1,3,2,4,3,22,31.0,0,False,True,False
0,1,43,1,844,2,2,2,2,5,3,4,2,2,3,2,4,2,4,5,0.0,0,True,False,False
0,1,68,1,2992,5,5,5,5,5,4,4,5,5,5,5,5,5,5,3,0.0,1,True,False,False
0,1,60,1,589,4,3,3,3,1,2,3,4,4,4,4,4,4,2,19,44.0,0,True,False,False
1,1,47,1,2586,1,1,1,1,3,3,5,5,5,5,5,4,5,3,2,0.0,1,True,False,False
0,1,48,1,463,2,2,2,2,3,4,3,2,2,2,2,4,2,1,2,8.0,0,True,False,False
0,1,32,1,2111,2,1,1,1,2,2,2,2,1,2,3,4,3,2,0,0.0,0,True,False,False
1,1,11,0,427,1,0,1,4,3,1,3,3,4,2,5,5,4,3,0,0.0,0,False,False,True
1,1,36,1,397,5,3,3,3,5,5,5,5,2,2,3,1,2,5,0,0.0,1,False,False,True
0,1,36,1,1587,1,1,1,1,4,3,4,5,5,5,5,4,5,3,0,21.0,1,True,False,False
0,1,44,1,451,2,2,2,2,3,5,5,4,4,4,4,4,4,5,0,0.0,1,True,False,False
0,1,34,0,1671,3,5,3,4,3,3,3,3,4,1,3,5,5,3,22,14.0,0,False,True,False
1,1,54,1,315,1,1,1,1,3,5,2,4,4,4,4,3,4,2,0,0.0,1,True,False,False
1,0,21,1,327,2,0,2,3,5,2,5,5,2,5,4,2,4,5,26,35.0,0,False,True,False
1,1,51,0,226,3,5,3,1,3,1,1,5,5,5,5,1,4,1,165,167.0,0,False,True,False
1,1,12,0,1068,2,4,2,3,2,2,5,2,5,4,5,3,4,2,0,3.0,0,False,True,False
0,1,45,1,1005,5,3,5,3,5,5,5,5,2,5,2,5,2,5,0,24.0,1,False,True,False
1,1,25,1,1744,5,5,5,5,4,4,4,4,4,3,4,4,4,4,0,0.0,1,True,False,False
1,1,48,1,3740,2,2,5,2,2,4,5,5,5,5,4,5,5,4,0,9.0,1,True,False,False
0,1,60,0,419,3,5,3,1,3,3,2,3,1,5,4,5,1,3,0,1.0,0,False,True,False
0,1,55,0,409,4,5,4,2,5,5,4,5,5,4,5,5,5,4,0,0.0,1,True,False,False
1,0,8,1,541,2,2,2,3,4,2,4,4,3,4,4,1,4,4,0,9.0,0,True,False,False
0,1,50,1,544,5,2,2,2,5,5,5,5,5,3,3,1,4,5,0,0.0,1,False,True,False
1,1,46,1,2608,3,3,3,3,5,3,3,4,4,4,3,1,4,3,0,0.0,0,True,False,False
0,1,51,1,3892,4,3,3,3,3,3,3,3,3,3,4,4,3,2,74,101.0,0,True,False,False
0,1,37,1,1626,2,2,2,2,2,4,5,4,4,4,4,4,4,5,0,0.0,1,True,False,False
0,1,52,0,587,4,4,4,4,5,4,5,5,4,4,3,4,3,5,10,0.0,0,False,True,False
0,0,26,1,403,3,4,3,3,3,3,3,3,2,5,3,4,3,3,0,0.0,0,False,True,False
0,1,27,1,2174,2,2,2,2,3,3,3,3,5,5,4,5,5,3,1,0.0,1,True,False,False
0,1,22,0,1174,2,4,2,5,4,2,4,4,4,2,3,3,4,4,0,7.0,0,False,True,False
1,1,41,1,708,3,3,2,3,3,3,3,3,4,4,3,3,2,3,0,0.0,0,False,True,False
1,0,36,1,526,2,2,2,2,5,2,5,5,3,4,4,3,5,5,0,12.0,0,True,False,False
0,1,33,1,493,1,1,1,1,2,2,2,2,5,5,4,4,2,2,0,5.0,1,True,False,False
0,1,29,1,295,1,1,1,1,4,4,4,4,5,3,4,3,5,4,3,2.0,1,True,False,False
0,1,55,1,621,2,2,2,2,3,4,4,5,5,5,5,3,5,3,23,17.0,1,True,False,False
0,0,46,1,1312,3,3,3,3,4,3,4,4,4,2,5,3,4,4,1,0.0,0,False,True,False
1,1,50,0,182,1,3,0,3,2,2,3,5,5,0,3,3,5,2,0,0.0,0,False,True,False
1,1,64,0,867,3,5,3,2,3,2,3,1,1,3,1,3,1,5,0,0.0,0,False,True,False
0,0,37,1,345,2,2,2,5,5,2,5,5,5,4,4,3,4,5,0,0.0,0,True,False,False
1,0,23,1,1046,4,4,4,4,3,4,3,3,1,3,5,4,4,3,2,0.0,1,False,True,False
0,0,44,1,1121,1,1,1,2,3,1,3,3,2,3,1,1,2,3,0,0.0,0,True,False,False
0,0,36,1,611,4,1,4,3,1,4,1,1,3,5,2,3,2,1,0,0.0,0,False,True,False
0,1,37,1,166,5,1,1,1,5,5,5,5,4,3,1,4,5,5,0,0.0,1,False,True,False
1,1,52,1,2218,3,3,3,3,5,4,4,3,3,4,3,4,3,5,0,0.0,1,True,False,False
1,1,29,0,482,2,5,2,3,2,2,2,2,3,1,2,5,1,2,0,0.0,0,False,False,True
0,1,33,0,1121,0,4,0,2,4,0,5,4,5,3,3,4,5,4,2,0.0,1,False,False,True
1,1,37,1,372,4,4,1,4,2,5,4,5,5,5,5,5,5,3,0,0.0,1,True,False,False
0,1,47,1,3732,1,1,1,1,3,5,5,5,5,5,5,3,5,5,0,3.0,1,True,False,False
0,1,49,1,2909,2,2,2,2,5,4,4,2,2,2,2,2,2,2,0,0.0,0,True,False,False
0,1,38,0,846,1,4,1,1,1,1,1,1,4,4,4,3,4,1,0,0.0,0,False,True,False
1,1,25,1,1384,0,4,0,1,3,0,1,3,5,4,2,5,5,3,51,33.0,1,False,True,False
0,1,60,1,368,1,1,2,1,1,1,1,1,3,4,4,2,3,1,0,0.0,0,False,True,False
1,1,62,0,399,2,4,2,3,2,5,4,1,1,2,1,3,1,3,0,0.0,0,True,False,False
0,1,42,1,1065,2,1,5,1,2,2,2,2,2,5,4,2,3,2,45,50.0,0,False,False,True
1,1,46,1,2995,2,2,2,2,3,4,5,5,5,5,4,5,5,4,18,34.0,1,True,False,False
0,1,66,1,575,2,3,5,5,3,4,3,2,2,3,2,2,2,4,0,0.0,0,True,False,False
1,1,47,1,1464,1,2,2,2,5,1,1,1,1,1,1,3,1,1,13,11.0,0,True,False,False
1,1,48,1,102,3,3,3,3,5,4,4,4,4,5,4,5,4,3,0,0.0,1,True,False,False
1,1,35,1,1014,3,3,3,3,1,3,3,3,3,3,3,4,3,1,13,11.0,0,True,False,False
1,1,52,0,2311,1,5,1,3,3,4,5,2,2,1,2,1,2,1,0,0.0,0,False,True,False
1,1,49,0,239,4,4,4,3,3,4,4,2,2,4,2,4,2,3,22,32.0,0,False,True,False
0,1,48,1,725,4,4,4,4,4,4,4,4,2,2,3,3,3,4,0,0.0,1,False,False,True
1,1,11,0,341,2,3,2,3,2,2,2,2,3,1,4,1,4,2,3,3.0,0,True,False,False
1,0,25,1,813,0,0,0,1,2,0,2,2,3,3,4,4,4,2,0,0.0,1,True,False,False
0,1,46,1,236,0,0,0,2,2,1,4,3,3,3,3,2,3,4,0,0.0,1,True,False,False
1,1,48,1,550,3,3,3,3,4,5,5,5,5,5,5,1,5,4,3,0.0,1,True,False,False
1,1,58,1,422,5,1,1,1,5,3,3,5,5,4,5,2,5,2,0,0.0,0,True,False,False
1,1,13,0,308,0,4,0,3,4,0,4,4,2,1,2,3,3,4,0,0.0,1,False,True,False
0,1,52,0,255,2,0,2,1,1,2,1,1,5,4,4,4,4,1,0,0.0,0,False,True,False
0,1,56,0,2136,2,3,2,3,2,2,3,2,3,1,4,1,1,2,0,0.0,0,False,True,False
0,1,26,1,430,5,5,5,5,4,5,4,4,2,2,3,2,5,4,0,0.0,1,True,False,False
1,0,26,1,1166,3,4,4,4,5,4,5,5,1,5,4,1,3,5,2,33.0,0,False,True,False
0,1,38,0,632,1,1,1,3,4,1,4,4,4,4,3,4,4,4,0,0.0,0,False,True,False
1,1,24,1,3706,3,3,4,3,3,4,3,3,5,4,4,5,4,3,4,0.0,1,True,False,False
1,1,44,1,929,4,4,4,4,4,4,5,4,4,5,4,3,4,3,1,18.0,1,True,False,False
1,1,60,1,1598,3,3,5,3,4,5,4,4,4,4,4,5,4,5,0,0.0,1,True,False,False
0,1,45,0,417,3,2,3,3,5,3,5,5,2,1,2,3,2,5,0,8.0,0,False,True,False
0,1,68,1,2177,2,2,2,2,4,4,5,4,4,4,4,4,4,5,25,15.0,1,True,False,False
1,0,26,1,1167,4,3,3,1,3,1,1,4,2,3,1,1,1,1,174,164.0,0,False,True,False
1,0,34,1,473,1,2,1,4,1,1,5,1,2,1,3,3,4,1,100,96.0,0,False,True,False
1,1,42,1,1589,4,4,4,4,3,5,4,4,4,4,4,4,4,4,0,0.0,1,True,False,False
1,1,42,1,368,5,5,5,5,4,4,4,5,5,5,5,3,5,5,17,9.0,1,True,False,False
1,1,41,1,2737,4,5,4,4,4,4,4,5,5,4,5,3,5,3,0,0.0,1,True,False,False
1,1,24,1,762,4,4,1,4,5,4,5,5,4,4,4,4,4,5,0,0.0,1,True,False,False
0,1,46,0,757,3,5,3,2,5,3,5,5,3,2,5,3,5,5,0,0.0,0,False,True,False
0,1,51,1,2859,4,4,4,4,2,5,5,5,5,5,5,4,5,3,3,27.0,1,True,False,False
0,1,40,1,954,3,3,3,3,4,5,4,3,3,3,3,3,3,3,0,0.0,1,True,False,False
0,1,43,1,2753,1,2,2,2,2,2,2,1,1,1,1,2,1,4,53,38.0,0,True,False,False
0,1,55,0,432,3,4,3,3,1,3,1,1,3,4,4,3,5,1,0,0.0,0,False,True,False
1,1,31,0,931,2,4,2,2,1,2,1,1,4,4,4,4,4,1,0,0.0,0,False,True,False
0,1,38,1,1639,2,2,2,2,4,4,5,3,3,4,3,3,3,3,11,7.0,1,True,False,False
1,1,32,1,404,2,1,1,1,2,1,2,2,1,3,3,2,4,2,0,0.0,0,False,False,True
1,1,26,0,199,3,4,3,1,1,3,1,1,5,5,5,3,4,1,15,16.0,0,False,True,False
0,1,24,1,1452,2,3,3,3,2,3,3,2,2,1,4,1,4,2,18,10.0,0,False,False,True
0,1,49,0,409,2,2,1,4,2,1,2,2,3,4,4,4,3,2,0,0.0,0,False,True,False
1,1,53,0,321,4,5,3,4,5,1,5,2,2,3,2,4,2,4,0,0.0,0,False,True,False
1,1,47,1,1865,3,3,3,3,2,5,5,5,5,5,5,3,5,4,0,0.0,1,True,False,False
1,1,41,0,594,3,5,3,1,5,5,4,3,3,3,3,3,3,3,0,0.0,0,True,False,False
1,1,35,1,763,5,3,3,3,5,5,5,5,2,2,2,1,2,5,59,66.0,1,False,True,False
1,1,46,1,471,3,4,4,4,4,3,4,3,3,3,3,2,3,4,38,30.0,0,False,True,False
0,1,73,1,3532,3,1,1,1,4,3,4,3,3,3,3,1,3,2,0,0.0,0,True,False,False
0,1,47,1,669,5,5,2,5,3,4,5,4,4,4,4,4,4,4,0,0.0,1,True,False,False
1,1,37,0,821,4,5,3,3,5,3,4,5,3,4,1,2,1,5,0,15.0,0,False,False,True
0,1,29,0,793,2,5,2,3,3,2,4,3,3,5,5,5,5,3,7,8.0,0,False,True,False
1,1,67,0,390,3,4,3,3,4,3,4,4,4,3,4,2,4,3,0,0.0,0,True,False,False
1,0,25,1,408,5,3,4,5,1,4,4,1,5,2,5,3,5,1,0,0.0,1,True,False,False
1,1,32,1,204,2,2,2,2,2,2,2,2,4,2,4,3,4,2,0,0.0,0,False,True,False
0,0,28,1,1205,0,0,0,1,5,0,5,5,3,3,4,3,5,5,49,41.0,1,True,False,False
1,1,37,1,2475,4,4,4,4,3,4,4,4,4,4,4,4,4,5,17,0.0,1,True,False,False
0,1,24,1,2745,1,1,1,1,5,5,5,5,3,3,2,1,2,5,39,38.0,1,True,False,False
1,1,58,1,3155,2,2,2,2,4,5,5,5,5,5,5,4,5,4,0,0.0,1,True,False,False
1,1,28,1,3306,5,5,5,5,5,5,5,5,5,3,4,5,5,5,13,5.0,1,True,False,False
0,1,65,0,209,3,4,3,2,1,3,1,1,1,5,3,2,2,1,12,15.0,0,False,True,False
1,1,64,0,844,3,4,3,3,3,5,4,4,4,3,4,3,4,5,17,10.0,0,False,False,True
0,1,42,1,404,4,4,4,4,2,4,4,5,5,5,5,4,5,3,79,79.0,1,True,False,False
1,0,23,1,639,3,0,3,1,1,3,1,1,4,1,3,2,5,1,4,10.0,0,False,True,False
0,1,33,1,3605,5,1,5,5,3,3,3,3,3,4,1,2,1,3,0,6.0,1,True,False,False
0,1,37,1,967,2,5,5,5,4,2,2,2,2,2,2,3,2,3,42,37.0,0,True,False,False
1,1,45,0,192,2,5,2,3,4,5,4,3,3,2,3,3,3,3,99,104.0,0,False,True,False
1,1,37,0,1608,4,1,4,4,5,4,5,5,4,2,3,2,4,5,5,24.0,0,False,True,False
0,1,46,1,2105,3,3,3,3,2,4,4,3,3,2,3,3,3,4,0,6.0,1,True,False,False
0,1,18,0,1999,3,5,3,4,2,3,2,2,4,2,5,3,5,2,0,0.0,0,False,True,False
1,1,45,1,3826,3,1,1,1,1,3,4,3,3,3,3,3,3,3,39,24.0,0,True,False,False
1,1,35,0,368,3,1,2,3,2,2,2,2,4,2,2,3,3,2,111,117.0,0,False,True,False
0,1,29,1,2507,2,1,1,1,2,2,2,2,2,2,2,1,1,2,0,0.0,0,True,False,False
0,1,50,1,1521,3,3,3,3,2,4,4,4,4,5,4,3,4,5,35,42.0,1,True,False,False
